date,open,high,low,close,volume,ret1,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_10,ema_100,ema_diff_100,ema_1,ema_diff_1,ema_20,ema_diff_20,ema_5,ema_diff_5,tr,atr14,vol_12,vol_48,hour_sin,hour_cos,dow_sin,dow_cos,regime,vol_short,vol_long,vol_ratio_strategic,drawdown,max_drawdown_window,atr_pct,atr_pct_ma,atr_pct_ratio,vol_state,allow_trading,recommended_leverage,max_exposure_frac,stake_long_frac,stake_short_frac,stop_loss_frac,take_profit_frac,max_hold_hours
2025-12-28 21:00:00,87514.75,87592.67,87435.0,87588.37,122.38811,0.00084,-7e-05,-0.00089,-0.00184,-0.00025,0.0003,87757.44304,169.07304,87588.37,0.0,87705.52842,117.15842,87608.13729,19.76729,157.67,178.69357,0.00077,0.00092,-0.70711,0.70711,-0.78183,0.62349,chop,0.00103,0.00343,0.30053,-0.00366,-0.02052,0.00204,0.00455,0.44864,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-28 22:00:00,87588.37,87992.7,87481.55,87900.09,295.38221,0.00356,0.00084,-7e-05,-0.00089,-0.00062,-0.00037,87760.26773,-139.82227,87900.09,0.0,87724.0581,-176.0319,87705.45486,-194.63514,511.15,197.91143,0.00132,0.00104,-0.5,0.86603,-0.78183,0.62349,chop,0.00124,0.00343,0.36073,-0.00011,-0.02052,0.00225,0.00453,0.49687,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-28 23:00:00,87900.09,88049.53,87634.92,87952.71,306.73393,0.0006,0.00356,0.00084,-7e-05,-0.00184,0.00052,87764.07847,-188.63153,87952.71,0.0,87745.83447,-206.87553,87787.87324,-164.83676,414.61,214.66929,0.00133,0.00099,-0.25882,0.96593,-0.78183,0.62349,chop,0.00101,0.00342,0.29504,0.0,-0.02017,0.00244,0.00452,0.5403,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-29 00:00:00,87952.71,88444.19,87813.17,88295.69,572.37767,0.0039,0.0006,0.00356,0.00084,-0.00089,0.00015,87774.60543,-521.08457,88295.69,0.0,87798.20166,-497.48834,87957.14549,-338.54451,631.02,244.74143,0.00172,0.00113,0.0,1.0,0.0,1.0,chop,0.00128,0.00344,0.37207,0.0,-0.01966,0.00277,0.0045,0.61565,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-29 01:00:00,88295.68,88480.0,87849.42,88445.57,562.88296,0.0017,0.0039,0.0006,0.00356,-7e-05,-0.00084,87787.89186,-657.67814,88445.57,0.0,87859.85579,-585.71421,88119.95366,-325.61634,630.58,282.28857,0.00176,0.00115,0.25882,0.96593,0.0,1.0,chop,0.00129,0.00344,0.37655,0.0,-0.01966,0.00319,0.00449,0.71134,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-29 02:00:00,88445.57,89383.74,88445.57,89163.25,1796.47871,0.00811,0.0017,0.0039,0.0006,0.00084,-0.00025,87815.12667,-1348.12333,89163.25,0.0,87983.98857,-1179.26143,88467.71911,-695.53089,938.17,342.41071,0.0028,0.00161,0.5,0.86603,0.0,1.0,chop,0.00205,0.00349,0.58759,0.0,-0.01959,0.00384,0.00447,0.85841,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-29 03:00:00,89163.25,90169.06,89101.79,90123.55,1827.31757,0.01077,0.00811,0.0017,0.0039,0.00356,-0.00062,87860.83803,-2262.71197,90123.55,0.0,88187.75633,-1935.79367,89019.66274,-1103.88726,1067.27,408.46929,0.00385,0.0022,0.70711,0.70711,0.0,1.0,high_vol,0.00289,0.00358,0.80702,0.0,-0.01959,0.00453,0.00447,1.01455,0.0,1.0,2.0,1.0,0.1,0.05,0.03,0.06,2.0
2025-12-29 04:00:00,90123.55,90406.08,89952.81,90143.06,1199.9569,0.00022,0.01077,0.00811,0.0017,0.0006,-0.00184,87906.03054,-2237.02946,90143.06,0.0,88373.97572,-1769.08428,89394.12849,-748.93151,453.27,427.12,0.00382,0.0022,0.86603,0.5,0.0,1.0,high_vol,0.00288,0.00358,0.80556,0.0,-0.01959,0.00474,0.00446,1.06162,0.0,1.0,2.0,1.0,0.1,0.05,0.03,0.06,2.0
2025-12-29 05:00:00,90143.07,90300.07,89931.37,89984.0,828.28612,-0.00176,0.00022,0.01077,0.00811,0.0039,-0.00089,87947.17845,-2036.82155,89984.0,0.0,88527.31137,-1456.68863,89590.75233,-393.24767,368.7,440.46857,0.00391,0.00222,0.96593,0.25882,0.0,1.0,high_vol,0.00292,0.00358,0.81504,-0.00176,-0.01959,0.00489,0.00446,1.09725,0.0,1.0,2.0,1.0,0.1,0.05,0.03,0.06,2.0
2025-12-29 06:00:00,89984.0,90121.21,89749.87,89777.26,503.12838,-0.0023,-0.00176,0.00022,0.01077,0.0017,-7e-05,87983.41769,-1793.84231,89777.26,0.0,88646.3541,-1130.9059,89652.92155,-124.33845,371.34,455.67714,0.00396,0.00226,1.0,0.0,0.0,1.0,high_vol,0.003,0.00358,0.83678,-0.00406,-0.01959,0.00508,0.00446,1.13788,0.0,1.0,2.0,1.0,0.1,0.05,0.03,0.06,2.0
2025-12-29 07:00:00,89777.25,89846.71,89507.03,89617.71,971.61551,-0.00178,-0.0023,-0.00176,0.00022,0.00811,0.00084,88015.77991,-1601.93009,89617.71,0.0,88738.86418,-878.84582,89641.18437,23.47437,339.68,467.68357,0.00402,0.00228,0.96593,-0.25882,0.0,1.0,high_vol,0.00304,0.00358,0.85072,-0.00583,-0.01959,0.00522,0.00446,1.16994,0.0,1.0,2.0,1.0,0.1,0.05,0.03,0.06,2.0
2025-12-29 08:00:00,89617.71,89825.01,89444.47,89555.1,990.67432,-0.0007,-0.00178,-0.0023,-0.00176,0.01077,0.00356,88046.2615,-1508.8385,89555.1,0.0,88816.60093,-738.49907,89612.48958,57.38958,380.54,475.68429,0.00406,0.00229,0.86603,-0.5,0.0,1.0,high_vol,0.00306,0.00358,0.85611,-0.00652,-0.01959,0.00531,0.00446,1.19102,0.0,1.0,2.0,1.0,0.1,0.05,0.03,0.06,2.0
2025-12-29 09:00:00,89555.1,89618.22,87770.1,88100.05,2360.59949,-0.01625,-0.0007,-0.00178,-0.0023,0.00022,0.0006,88047.32662,-52.72338,88100.05,0.0,88748.35798,648.30798,89108.34305,1008.29305,1848.12,594.33357,0.00665,0.00332,0.70711,-0.70711,0.0,1.0,high_vol,0.00464,0.00376,1.23285,-0.02266,-0.02266,0.00675,0.00447,1.51025,1.0,1.0,2.0,0.6,0.1,0.05,0.03,0.06,2.0
2025-12-29 10:00:00,88100.5,88270.02,87653.69,87780.01,807.41906,-0.00363,-0.01625,-0.0007,-0.00178,-0.00176,0.0039,88042.03322,262.02322,87780.01,0.0,88656.13436,876.12436,88665.56537,885.55537,616.33,623.46071,0.00667,0.00336,0.5,-0.86603,0.0,1.0,high_vol,0.0047,0.00377,1.24608,-0.02621,-0.02621,0.0071,0.00448,1.58671,1.0,1.0,2.0,0.6,0.1,0.05,0.03,0.06,2.0
2025-12-29 11:00:00,87780.0,87793.27,87567.65,87567.66,450.07731,-0.00242,-0.00363,-0.01625,-0.0007,-0.0023,0.0017,88032.63969,464.97969,87567.66,0.0,88552.47014,984.81014,88299.59691,731.93691,225.62,628.31429,0.0067,0.00338,0.25882,-0.96593,0.0,1.0,high_vol,0.00473,0.00378,1.25225,-0.02857,-0.02857,0.00718,0.00449,1.59973,1.0,1.0,2.0,0.6,0.1,0.05,0.03,0.06,2.0
2025-12-29 12:00:00,87567.65,87636.34,86806.5,87397.0,1590.97728,-0.00195,-0.00242,-0.00363,-0.01625,-0.00178,0.00811,88020.05277,623.05277,87397.0,0.0,88442.42536,1045.42536,87998.73127,601.73127,829.84,651.07786,0.00657,0.00339,0.0,-1.0,0.0,1.0,high_vol,0.00474,0.00377,1.25772,-0.03046,-0.03046,0.00745,0.00449,1.65758,1.0,1.0,2.0,0.6,0.1,0.05,0.03,0.06,2.0
2025-12-29 13:00:00,87396.99,87537.23,87165.04,87387.71,611.5172,-0.00011,-0.00195,-0.00242,-0.00363,-0.0007,0.01077,88007.53113,619.82113,87387.71,0.0,88341.97628,954.26628,87795.05752,407.34752,372.19,648.04786,0.00653,0.00339,-0.25882,-0.96593,0.0,1.0,chop,0.00474,0.00376,1.25964,-0.03057,-0.03057,0.00742,0.0045,1.64707,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-29 14:00:00,87387.7,88190.71,87259.3,87429.96,985.6991,0.00048,-0.00011,-0.00195,-0.00242,-0.01625,0.00022,87996.09407,566.13407,87429.96,0.0,88255.11759,825.15759,87673.35834,243.39834,931.41,669.50429,0.00591,0.00339,-0.5,-0.86603,0.0,1.0,chop,0.00474,0.00376,1.26169,-0.0301,-0.03057,0.00766,0.00451,1.69687,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-29 15:00:00,87429.97,87918.69,87222.41,87691.62,990.15708,0.00299,0.00048,-0.00011,-0.00195,-0.00363,-0.00176,87990.06488,298.44488,87691.62,0.0,88201.45115,509.83115,87679.44556,-12.17444,696.28,674.19714,0.00473,0.00342,-0.70711,-0.70711,0.0,1.0,chop,0.00478,0.00375,1.27526,-0.02719,-0.03057,0.00769,0.00452,1.70063,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-29 16:00:00,87691.62,87840.08,87439.03,87627.11,372.34157,-0.00074,0.00299,0.00048,-0.00011,-0.00242,-0.0023,87982.87766,355.76766,87627.11,0.0,88146.75199,519.64199,87662.00038,34.89038,401.05,635.83143,0.0047,0.00342,-0.86603,-0.5,0.0,1.0,chop,0.00479,0.00375,1.27659,-0.02791,-0.03057,0.00726,0.00453,1.60286,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-29 17:00:00,87627.11,87850.0,87350.0,87849.99,322.83525,0.00254,-0.00074,0.00299,0.00048,-0.00195,-0.00178,87980.24622,130.25622,87849.99,0.0,88118.48895,268.49895,87724.66358,-125.32642,500.0,595.31214,0.0049,0.00344,-0.96593,-0.25882,0.0,1.0,chop,0.00481,0.00375,1.28393,-0.02544,-0.03057,0.00678,0.00453,1.49573,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-29 18:00:00,87850.0,87996.22,87361.53,87464.77,459.75861,-0.00438,0.00254,-0.00074,0.00299,-0.00011,-0.0007,87970.03877,505.26877,87464.77,0.0,88056.23,591.46,87638.03239,173.26239,634.69,608.27071,0.00495,0.00349,-1.0,-0.0,0.0,1.0,chop,0.00488,0.00376,1.29854,-0.02971,-0.03057,0.00695,0.00453,1.53358,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-29 19:00:00,87464.78,87668.23,87312.34,87366.23,302.7479,-0.00113,-0.00438,0.00254,-0.00074,0.00048,-0.01625,87958.08216,591.85216,87366.23,0.0,87990.51571,624.28571,87547.43159,181.20159,355.89,607.35571,0.00496,0.0035,-0.96593,0.25882,0.0,1.0,chop,0.00489,0.00364,1.34197,-0.0308,-0.0308,0.00695,0.00453,1.53326,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-29 20:00:00,87366.23,87597.59,87085.8,87212.01,665.4604,-0.00177,-0.00113,-0.00438,0.00254,0.00299,-0.00363,87943.30846,731.29846,87212.01,0.0,87916.37231,704.36231,87435.6244,223.6144,511.79,617.38786,0.00494,0.00351,-0.86603,0.5,0.0,1.0,chop,0.0049,0.00363,1.3481,-0.03252,-0.03252,0.00708,0.00453,1.5618,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-29 21:00:00,87212.01,87371.62,87173.31,87337.85,221.04149,0.00144,-0.00177,-0.00113,-0.00438,-0.00074,-0.00242,87931.31918,593.46918,87337.85,0.0,87861.27495,523.42495,87403.03293,65.18293,198.31,607.29,0.00231,0.00351,-0.70711,0.70711,0.0,1.0,chop,0.00491,0.00364,1.34945,-0.03112,-0.03252,0.00695,0.00453,1.53487,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-29 22:00:00,87337.85,87404.29,87071.49,87351.05,310.53727,0.00015,0.00144,-0.00177,-0.00113,0.00254,-0.00195,87919.8287,568.7787,87351.05,0.0,87812.6821,461.6321,87385.70529,34.65529,332.8,603.88,0.00212,0.0035,-0.5,0.86603,0.0,1.0,chop,0.00484,0.00362,1.33838,-0.03097,-0.03252,0.00691,0.00453,1.52666,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-29 23:00:00,87351.05,87395.07,87188.0,87237.13,191.0986,-0.0013,0.00015,0.00144,-0.00177,-0.00438,-0.00011,87906.30991,669.17991,87237.13,0.0,87757.86761,520.73761,87336.18019,99.05019,207.07,486.66214,0.00205,0.00347,-0.25882,0.96593,0.0,1.0,chop,0.00484,0.00362,1.33824,-0.03224,-0.03252,0.00558,0.00452,1.23426,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-30 00:00:00,87237.13,87359.4,87105.09,87250.23,230.51064,0.00015,-0.0013,0.00015,0.00144,-0.00113,0.00048,87893.31823,643.08823,87250.23,0.0,87709.52117,459.29117,87307.53013,57.30013,254.31,460.80357,0.00199,0.00347,0.0,1.0,0.78183,0.62349,chop,0.00476,0.00362,1.31637,-0.03209,-0.03252,0.00528,0.00451,1.17139,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-30 01:00:00,87250.22,87356.62,87117.87,87308.23,239.57935,0.00066,0.00015,-0.0013,0.00015,-0.00177,0.00299,87881.73233,573.50233,87308.23,0.0,87671.30297,363.07297,87307.76342,-0.46658,238.75,461.74143,0.002,0.00347,0.25882,0.96593,0.78183,0.62349,chop,0.00475,0.00361,1.31413,-0.03145,-0.03252,0.00529,0.0045,1.17592,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-30 02:00:00,87308.23,87347.7,86986.82,87111.0,471.28819,-0.00226,0.00066,0.00015,-0.0013,0.00144,-0.00074,87866.4703,755.4703,87111.0,0.0,87617.94078,506.94078,87242.17561,131.17561,360.88,428.24429,0.00209,0.00348,0.5,0.86603,0.78183,0.62349,chop,0.00438,0.00361,1.21562,-0.03364,-0.03364,0.00492,0.00448,1.09632,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-30 03:00:00,87110.99,87423.65,86845.66,87379.0,579.19187,0.00308,-0.00226,0.00066,0.00015,0.00015,0.00254,87856.81742,477.81742,87379.0,0.0,87595.18451,216.18451,87287.78374,-91.21626,577.99,442.94429,0.0021,0.00351,0.70711,0.70711,0.78183,0.62349,chop,0.00372,0.00361,1.02915,-0.03066,-0.03364,0.00507,0.00447,1.13357,1.0,1.0,1.0,0.6,0.1,0.05,0.02,0.04,4.0
2025-12-30 04:00:00,87378.99,87492.66,87294.67,87300.0,292.49013,-0.0009,0.00308,-0.00226,0.00066,-0.0013,-0.00438,87845.79134,545.79134,87300.0,0.0,87567.0717,267.0717,87291.85583,-8.14417,197.99,390.55714,0.0021,0.00351,0.86603,0.5,0.78183,0.62349,trend,0.00371,0.00361,1.02715,-0.03154,-0.03364,0.00447,0.00446,1.00352,1.0,1.0,5.0,0.6,0.2,0.1,0.015,0.03,8.0
2025-12-30 05:00:00,87300.01,87359.43,87157.07,87255.97,140.45208,-0.0005,-0.0009,0.00308,-0.00226,0.00015,-0.00113,87834.11171,578.14171,87255.97,0.0,87537.44297,281.47297,87279.89389,23.92389,202.36,355.27714,0.0019,0.00351,0.96593,0.25882,0.78183,0.62349,trend,0.00371,0.00361,1.02862,-0.03203,-0.03364,0.00407,0.00445,0.91585,1.0,1.0,5.0,0.6,0.2,0.1,0.015,0.03,8.0
2025-12-30 06:00:00,87255.98,87527.42,87241.91,87443.17,234.42509,0.00215,-0.0005,-0.0009,0.00308,0.00066,-0.00177,87826.37029,383.20029,87443.17,0.0,87528.46459,85.29459,87334.31926,-108.85074,285.51,347.02429,0.00162,0.00352,1.0,0.0,0.78183,0.62349,trend,0.00377,0.0036,1.04757,-0.02995,-0.03364,0.00397,0.00443,0.89541,1.0,1.0,5.0,0.6,0.2,0.1,0.015,0.03,8.0
2025-12-30 07:00:00,87443.17,87600.0,87369.98,87502.85,410.22407,0.00068,0.00215,-0.0005,-0.0009,-0.00226,0.00144,87819.96394,317.11394,87502.85,0.0,87526.02511,23.17511,87390.49617,-112.35383,230.02,327.74,0.00159,0.00353,0.96593,-0.25882,0.78183,0.62349,trend,0.00378,0.00359,1.05229,-0.02929,-0.03364,0.00375,0.00442,0.84777,1.0,1.0,5.0,0.6,0.2,0.1,0.015,0.03,8.0
2025-12-30 08:00:00,87502.85,88224.76,87502.84,87872.68,1026.69682,0.00423,0.00068,0.00215,-0.0005,0.00308,0.00015,87821.00783,-51.67217,87872.68,0.0,87559.03986,-313.64014,87551.22411,-321.45589,721.92,333.97071,0.00186,0.00358,0.86603,-0.5,0.78183,0.62349,trend,0.00393,0.00361,1.08917,-0.02519,-0.03364,0.0038,0.0044,0.86283,1.0,1.0,5.0,0.6,0.2,0.1,0.015,0.03,8.0
2025-12-30 09:00:00,87872.68,88046.37,87657.44,87992.7,436.16992,0.00137,0.00423,0.00068,0.00215,-0.0009,-0.0013,87824.40767,-168.29233,87992.7,0.0,87600.34082,-392.35918,87698.38274,-294.31726,388.93,336.33071,0.00186,0.00358,0.70711,-0.70711,0.78183,0.62349,trend,0.00216,0.00361,0.59876,-0.02385,-0.03364,0.00382,0.0044,0.86951,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2025-12-30 10:00:00,87992.7,88179.38,87906.94,87949.51,416.39591,-0.00049,0.00137,0.00423,0.00068,-0.0005,0.00015,87826.88494,-122.62506,87949.51,0.0,87633.59503,-315.91497,87782.09183,-167.41817,272.44,319.23429,0.00188,0.00358,0.5,-0.86603,0.78183,0.62349,trend,0.00202,0.00361,0.56127,-0.02433,-0.03364,0.00363,0.00439,0.82723,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2025-12-30 11:00:00,87949.52,88026.36,87735.09,87903.89,588.98774,-0.00052,-0.00049,0.00137,0.00423,0.00215,0.00066,87828.4098,-75.4802,87903.89,0.0,87659.33741,-244.55259,87822.69122,-81.19878,291.27,325.87429,0.00182,0.00358,0.25882,-0.96593,0.78183,0.62349,chop,0.00196,0.0036,0.54386,-0.02484,-0.03364,0.00371,0.00438,0.84626,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-30 12:00:00,87903.89,88090.79,87901.7,88023.54,497.15542,0.00136,-0.00052,-0.00049,0.00137,0.00068,-0.00226,87832.27376,-191.26624,88023.54,0.0,87694.02337,-329.51663,87889.64081,-133.89919,189.09,315.60929,0.00183,0.00359,0.0,-1.0,0.78183,0.62349,chop,0.00192,0.0036,0.53289,-0.02351,-0.03364,0.00359,0.00437,0.81968,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-30 13:00:00,88023.53,88136.0,87918.6,88110.02,448.15717,0.00098,0.00136,-0.00052,-0.00049,0.00423,0.00308,87837.77369,-272.24631,88110.02,0.0,87733.6421,-376.3779,87963.10054,-146.91946,217.4,316.34714,0.00183,0.00359,-0.25882,-0.96593,0.78183,0.62349,chop,0.00192,0.0036,0.53405,-0.02255,-0.03364,0.00359,0.00437,0.82218,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-30 14:00:00,88110.02,89010.12,87834.01,88875.83,1626.18161,0.00869,0.00098,0.00136,-0.00052,0.00137,-0.0009,87858.32926,-1017.50074,88875.83,0.0,87842.4219,-1033.4081,88267.34369,-608.48631,1176.11,382.19,0.00271,0.0038,-0.5,-0.86603,0.78183,0.62349,chop,0.00257,0.0036,0.71367,-0.01406,-0.03364,0.0043,0.00436,0.9864,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-30 15:00:00,88875.82,89159.52,88204.14,89016.35,1310.95153,0.00158,0.00869,0.00098,0.00136,-0.00049,-0.0005,87881.26036,-1135.08964,89016.35,0.0,87954.22457,-1062.12543,88517.01246,-499.33754,955.38,433.37786,0.00267,0.0038,-0.70711,-0.70711,0.78183,0.62349,chop,0.00253,0.00357,0.70925,-0.0125,-0.03364,0.00487,0.00435,1.11815,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-30 16:00:00,89016.36,89400.0,88577.42,88742.63,1418.9593,-0.00307,0.00158,0.00869,0.00098,-0.00052,0.00215,87898.31719,-844.31281,88742.63,0.0,88029.3108,-713.3192,88592.21831,-150.41169,822.58,466.35643,0.00291,0.00383,-0.86603,-0.5,0.78183,0.62349,chop,0.00263,0.00354,0.74187,-0.01554,-0.03364,0.00526,0.00435,1.20805,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-30 17:00:00,88742.63,88900.72,88129.91,88371.34,713.60336,-0.00418,-0.00307,0.00158,0.00869,0.00136,0.00068,87907.68397,-463.65603,88371.34,0.0,88061.88501,-309.45499,88518.59221,147.25221,770.81,480.12929,0.0033,0.00388,-0.96593,-0.25882,0.78183,0.62349,chop,0.00276,0.00348,0.79248,-0.01965,-0.03364,0.00543,0.00434,1.25064,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-30 18:00:00,88371.34,88493.62,88132.59,88304.0,434.34765,-0.00076,-0.00418,-0.00307,0.00158,0.00098,0.00423,87915.53182,-388.46818,88304.0,0.0,88084.94358,-219.05642,88447.06147,143.06147,361.03,491.775,0.00332,0.00387,-1.0,-0.0,0.78183,0.62349,chop,0.00259,0.00341,0.75894,-0.0204,-0.03364,0.00557,0.00434,1.28416,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-30 19:00:00,88304.01,88422.22,87960.2,88226.16,345.47514,-0.00088,-0.00076,-0.00418,-0.00307,0.00869,0.00137,87921.68287,-304.47713,88226.16,0.0,88098.39277,-127.76723,88373.42765,147.26765,462.02,510.32214,0.00335,0.00387,-0.96593,0.25882,0.78183,0.62349,chop,0.00258,0.00341,0.75832,-0.02127,-0.03364,0.00578,0.00433,1.33569,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-30 20:00:00,88226.15,88226.15,87886.46,87947.15,439.95021,-0.00316,-0.00088,-0.00076,-0.00418,0.00158,-0.00049,87922.18717,-24.96283,87947.15,0.0,88083.98869,136.83869,88231.3351,284.1851,339.69,514.19214,0.00332,0.0039,-0.86603,0.5,0.78183,0.62349,chop,0.00265,0.00341,0.77571,-0.02436,-0.03364,0.00585,0.00432,1.35211,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-30 21:00:00,87947.15,88330.13,87891.15,88287.27,253.18432,0.00387,-0.00316,-0.00088,-0.00076,-0.00307,-0.00052,87929.41653,-357.85347,88287.27,0.0,88103.34882,-183.92118,88249.98007,-37.28993,438.98,529.11786,0.00349,0.00394,-0.70711,0.70711,0.78183,0.62349,chop,0.00274,0.00343,0.79859,-0.02059,-0.03364,0.00599,0.00432,1.38778,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-30 22:00:00,88287.28,88470.0,88287.28,88430.19,280.86597,0.00162,0.00387,-0.00316,-0.00088,-0.00418,0.00136,87939.33284,-490.85716,88430.19,0.0,88134.47655,-295.71345,88310.05004,-120.13996,182.73,490.60429,0.0035,0.00391,-0.5,0.86603,0.78183,0.62349,chop,0.00275,0.00342,0.80369,-0.019,-0.03364,0.00555,0.00431,1.28755,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-30 23:00:00,88430.18,88573.65,88371.33,88485.49,270.66652,0.00063,0.00162,0.00387,-0.00316,-0.00076,0.00098,87950.14783,-535.34217,88485.49,0.0,88167.9064,-317.5836,88368.53003,-116.95997,202.32,477.275,0.00348,0.00391,-0.25882,0.96593,0.78183,0.62349,chop,0.00272,0.00342,0.79578,-0.01839,-0.03364,0.00539,0.0043,1.25485,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-31 00:00:00,88485.5,88485.5,88251.93,88255.54,243.9475,-0.0026,0.00063,0.00162,0.00387,-0.00088,0.00869,87956.1952,-299.3448,88255.54,0.0,88176.25246,-79.28754,88330.86669,75.32669,233.57,474.49857,0.00359,0.00389,0.0,1.0,0.97493,-0.22252,chop,0.0028,0.00342,0.81748,-0.02094,-0.03364,0.00538,0.00429,1.25425,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-31 01:00:00,88255.54,88784.0,88172.15,88649.33,355.7574,0.00446,-0.0026,0.00063,0.00162,-0.00316,0.00158,87969.92064,-679.40936,88649.33,0.0,88221.30746,-428.02254,88437.02112,-212.30888,611.85,497.39714,0.00379,0.00394,0.25882,0.96593,0.97493,-0.22252,chop,0.00291,0.00344,0.84717,-0.01657,-0.03364,0.00561,0.00428,1.31215,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-31 02:00:00,88649.32,88742.0,88521.84,88673.6,258.23398,0.00027,0.00446,-0.0026,0.00063,0.00387,-0.00307,87983.85489,-689.74511,88673.6,0.0,88264.38294,-409.21706,88515.88075,-157.71925,220.16,499.61643,0.00278,0.00376,0.5,0.86603,0.97493,-0.22252,chop,0.00285,0.00341,0.83547,-0.0163,-0.03364,0.00563,0.00426,1.32145,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-31 03:00:00,88673.61,88819.8,88379.09,88453.04,274.04184,-0.00249,0.00027,0.00446,-0.0026,0.00162,-0.00418,87993.14568,-459.89432,88453.04,0.0,88282.35028,-170.68972,88494.93383,41.89383,440.71,515.56714,0.00279,0.00341,0.70711,0.70711,0.97493,-0.22252,chop,0.00287,0.00341,0.84342,-0.01875,-0.03364,0.00583,0.00425,1.37068,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2025-12-31 04:00:00,88453.04,88549.5,88325.06,88325.06,158.17484,-0.00145,-0.00249,0.00027,0.00446,0.00063,-0.00076,87999.71824,-325.34176,88325.06,0.0,88286.41787,-38.64213,88438.30922,113.24922,224.44,447.59071,0.0027,0.00341,0.86603,0.5,0.97493,-0.22252,trend,0.00289,0.00341,0.8481,-0.01844,-0.03364,0.00507,0.00424,1.195,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2025-12-31 05:00:00,88325.07,88526.06,88325.07,88463.09,296.57164,0.00156,-0.00145,-0.00249,0.00027,-0.0026,-0.00088,88008.89392,-454.19608,88463.09,0.0,88303.24379,-159.84621,88446.56948,-16.52052,201.0,393.70643,0.00246,0.00342,0.96593,0.25882,0.97493,-0.22252,trend,0.00289,0.0034,0.84872,-0.01464,-0.03364,0.00445,0.00423,1.05291,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2025-12-31 06:00:00,88463.1,88561.69,88463.09,88512.92,212.68538,0.00056,0.00156,-0.00145,-0.00249,0.00446,-0.00316,88018.87464,-494.04536,88512.92,0.0,88323.21295,-189.70705,88468.68632,-44.23368,98.6,341.99357,0.00245,0.00341,1.0,0.0,0.97493,-0.22252,trend,0.00287,0.0034,0.84304,-0.01233,-0.03364,0.00386,0.00421,0.91719,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
