date,timestamp,open,high,low,close,volume,ret1,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_10,ema_5,ema_diff_5,ema_15,ema_diff_15,ema_60,ema_diff_60,ema_240,ema_diff_240,tr,atr14,vol_12,vol_48,hour_sin,hour_cos,dow_sin,dow_cos,future_close,future_ret,pred,best_param,wallet
2025-11-03 16:55:00,1762188900000,106559.1,106798.01,106536.11,106678.44,118.41924,0.0011199418914009,0.0004556355298821,0.0001102359528268,0.0009287593112068,-0.0004700131603685,0.0010810029316572,106534.12124488223,-144.31875511775434,106433.83094609738,-244.60905390261905,107009.81876379576,331.3787637957721,108055.93308154563,1377.4930815456464,261.8999999999942,377.6028571428573,0.0019133208692618,0.0023441523623419,-0.8660254037844384,-0.5000000000000004,0.0,1.0,107252.16,0.0053780313997842,0.0064068986410693,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 17:00:00,1762189200000,106678.43,106726.67,106536.11,106639.99,135.80022,-0.0003604289676526,0.0011199418914009,0.0004556355298821,0.0001102359528268,0.0006584218941032,0.005192308348366,106569.4108299215,-70.57917007850483,106459.6008278352,-180.38917216479604,106997.69323055656,357.70323055656627,108044.18251655356,1404.192516553565,190.55999999999767,366.36428571428615,0.0015266472043817,0.0023442539924233,-0.9659258262890684,-0.2588190451025206,0.0,1.0,106898.73,0.0024262943010402,0.0064954958171839,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 17:05:00,1762189500000,106639.99,106912.85,106639.99,106879.65,124.15848,0.0022473745543298,-0.0003604289676526,0.0011199418914009,0.0004556355298821,0.0009287593112068,0.0022114908529238,106672.82388661434,-206.8261133856577,106512.1069743558,-367.5430256441905,106993.82296070224,114.17296070225711,108034.51834629172,1154.8683462917252,272.8600000000006,367.53428571428543,0.0015710356944248,0.0023709660190461,-0.9659258262890684,-0.2588190451025206,0.0,1.0,106969.1,0.0008369226508508,0.0044628981524384,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 17:10:00,1762189800000,106879.64,106937.53,106756.32,106850.01,96.75389,-0.0002773212674255,0.0022473745543298,-0.0003604289676526,0.0011199418914009,0.0001102359528268,0.0008355923393028,106731.88592440957,-118.12407559042911,106554.34485256132,-295.6651474386599,106989.10778166282,139.09778166282922,108024.68840150922,1174.6784015092271,181.20999999999185,346.269285714285,0.0009252630465079,0.0023709915727859,-0.9659258262890684,-0.2588190451025206,0.0,1.0,107095.24,0.0022950863551627,0.0023625493799111,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 17:15:00,1762190100000,106850.01,107044.32,106778.28,107023.29,118.68029,0.0016217125295543,-0.0002773212674255,0.0022473745543298,-0.0003604289676526,0.0004556355298821,-0.0001564898894842,106829.02061627305,-194.26938372694713,106612.96299599115,-410.3270040088246,106990.22851013287,-33.06148986710468,108016.37804133072,993.0880413307314,266.04000000000815,332.8835714285711,0.0008445213832929,0.0023840407873458,-0.9659258262890684,-0.2588190451025206,0.0,1.0,106961.62,-0.0005762297159804,0.0022515661223413,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 17:20:00,1762190400000,107023.29,107783.2,107023.29,107247.82,331.04453,0.0020979545667116,0.0016217125295543,-0.0002773212674255,0.0022473745543298,0.0011199418914009,-0.0004700131603685,106968.6204108487,-279.199589151307,106692.32012149227,-555.4998785077332,106998.67413275148,-249.14586724853143,108009.99996629894,762.179966298936,759.9100000000035,336.49000000000007,0.0009536208915989,0.0024036581607098,-0.9659258262890684,-0.2588190451025206,0.0,1.0,106740.68,-0.0047286742052193,-6.920245323299853e-05,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 17:25:00,1762190700000,107247.82,107281.01,107063.48,107080.0,158.50428,-0.0015647870511494,0.0020979545667116,0.0016217125295543,-0.0002773212674255,-0.0003604289676526,0.0006584218941032,107005.7469405658,-74.25305943419517,106740.78010630574,-339.21989369425864,107001.34055462848,-78.65944537152245,108002.28212425495,922.282124254969,217.52999999999884,316.01642857142826,0.0011335447468039,0.0024131240264775,-0.9659258262890684,-0.2588190451025206,0.0,1.0,106656.68,-0.0039533059394845,0.0013567245822356,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 17:30:00,1762191000000,107080.01,107485.6,107067.33,107430.01,90.42415,0.0032686776242061,-0.0015647870511494,0.0020979545667116,0.0016217125295543,0.0022473745543298,0.0009287593112068,107147.1679603772,-282.84203962278843,106826.93384301753,-603.0761569824681,107015.39529054228,-414.6147094577027,107997.5329779956,567.5229779955989,418.2700000000041,320.72071428571405,0.0013259776668169,0.0024314348806827,-0.9659258262890684,-0.2588190451025206,0.0,1.0,106791.64,-0.0059421943644982,-0.0025379572590277,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 17:35:00,1762191300000,107430.01,107592.5,107319.09,107481.27,113.66427,0.0004771478658525,0.0032686776242061,-0.0015647870511494,0.0020979545667116,-0.0002773212674255,0.0001102359528268,107258.53530691814,-222.7346930818603,106908.72586264032,-572.5441373596695,107030.66987118025,-450.60012881975854,107993.24863792924,511.97863792923454,273.4100000000035,314.08999999999963,0.001329496505223,0.0024328621269622,-0.9659258262890684,-0.2588190451025206,0.0,1.0,106894.49,-0.005459369804618,-0.0069564901235592,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 17:40:00,1762191600000,107481.26,107551.99,107348.36,107469.99,114.49826,-0.0001049485180069,0.0004771478658525,0.0032686776242061,-0.0015647870511494,0.0016217125295543,0.0004556355298821,107329.02020461213,-140.9697953878931,106978.8838798103,-491.10612018971005,107045.07380983006,-424.9161901699408,107988.90624259372,518.9162425937247,203.63000000000463,305.06285714285747,0.0013566975292932,0.0024299534469673,-0.9659258262890684,-0.2588190451025206,0.0,1.0,106924.47,-0.0050760216875427,-0.0049158966311228,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 17:45:00,1762191900000,107470.0,107679.39,107469.99,107580.0,124.80864,0.0010236345979002,-0.0001049485180069,0.0004771478658525,0.0032686776242061,0.0020979545667116,0.0011199418914009,107412.68013640807,-167.3198635919107,107054.023394834,-525.9766051659972,107062.6123734422,-517.3876265578147,107985.51282979212,405.5128297921183,209.39999999999415,296.0271428571432,0.0013426256599989,0.0024326364830276,-0.9659258262890684,-0.2588190451025206,0.0,1.0,106945.99,-0.0058933816694551,-0.0062326408246635,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 17:50:00,1762192200000,107580.0,107608.38,107344.0,107360.13,77.68365,-0.0020437813720022,0.0010236345979002,-0.0001049485180069,0.0004771478658525,-0.0015647870511494,-0.0003604289676526,107395.16342427206,35.033424272056436,107092.28672047977,-267.8432795202534,107072.36704972276,-287.76295027723245,107980.3229307897,620.1929307896935,264.38000000000466,292.0471428571431,0.0015795723453558,0.0024473772988145,-0.9659258262890684,-0.2588190451025206,0.0,1.0,107081.88,-0.0025917442536629,-0.0042522559908587,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 17:55:00,1762192500000,107360.12,107491.92,107328.5,107481.19,77.73598,0.0011276066822945,-0.0020437813720022,0.0010236345979002,-0.0001049485180069,0.0032686776242061,0.0022473745543298,107423.83894951471,-57.351050485289306,107140.89963041978,-340.29036958022334,107085.7710808794,-395.4189191206096,107976.18074879143,494.9907487914461,163.41999999999825,285.11857142857167,0.0015797920239724,0.0024519619420739,-0.9659258262890684,-0.2588190451025206,0.0,1.0,107330.0,-0.0014066647382672,-0.0048925228059281,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 18:00:00,1762192800000,107481.2,107588.74,107323.2,107490.01,87.07816,8.206087037176957e-05,0.0011276066822945,-0.0020437813720022,0.0010236345979002,0.0004771478658525,-0.0002773212674255,107445.89596634316,-44.11403365684964,107184.5384266173,-305.4715733826888,107099.02481593251,-390.98518406746734,107972.1461367683,482.13613676829846,265.54000000000815,282.0042857142866,0.0015597091925672,0.0024475643496419,-1.0,-1.8369701987210294e-16,0.0,1.0,107269.75,-0.0020491206578173,-0.0043921088301614,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 18:05:00,1762193100000,107490.01,107526.84,107330.0,107526.84,69.02182,0.0003426364924516,8.206087037176957e-05,0.0011276066822945,-0.0020437813720022,-0.0001049485180069,0.0016217125295543,107472.87731089543,-53.96268910456274,107227.32612329014,-299.51387670985423,107113.051543279,-413.7884567209985,107968.45065015613,441.6106501561153,196.8399999999965,277.3571428571439,0.0014786192123151,0.002446816088894,-1.0,-1.8369701987210294e-16,0.0,1.0,107234.41,-0.0027196000552047,-0.0028080852185098,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 18:10:00,1762193400000,107526.85,107599.85,107179.92,107190.0,571.64694,-0.0031326132154538,0.0003426364924516,8.206087037176957e-05,0.0011276066822945,0.0010236345979002,0.0020979545667116,107378.5848739303,188.58487393030373,107222.66035787888,32.66035787887813,107115.57444349935,-74.42555650064605,107961.99047878552,771.9904787855194,419.9300000000076,293.740714285716,0.0018087111997227,0.0024746711180612,-1.0,-1.8369701987210294e-16,0.0,1.0,107185.71,-4.0022390148219955e-05,-0.0002494820203864,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 18:15:00,1762193700000,107190.0,107346.21,107099.51,107346.21,125.11314,0.0014573187797368,-0.0031326132154538,0.0003426364924516,8.206087037176957e-05,-0.0020437813720022,-0.0015647870511494,107367.79324928689,21.583249286864884,107238.104063144,-108.10593685599451,107123.13626502396,-223.07373497604567,107956.88026734332,610.6702673433174,246.70000000001164,291.8721428571454,0.0017981030548228,0.0024846431973413,-1.0,-1.8369701987210294e-16,0.0,1.0,107090.0,-0.0023867633519618,-0.0004728029321952,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 18:20:00,1762194000000,107346.21,107528.72,107346.2,107377.35,71.40924,0.0002900894218809,0.0014573187797368,-0.0031326132154538,0.0003426364924516,0.0011276066822945,0.0032686776242061,107370.97883285792,-6.371167142089689,107255.509805251,-121.84019474899104,107131.47114158057,-245.87885841945536,107952.07088753134,574.7208875313372,182.52000000000407,291.9657142857177,0.001702632711367,0.0024769667506843,-1.0,-1.8369701987210294e-16,0.0,1.0,107099.51,-0.0025875103082727,-0.0033486175204362,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 18:25:00,1762194300000,107377.34,107416.11,107214.0,107262.24,64.96866,-0.0010720137906178,0.0002900894218809,0.0014573187797368,-0.0031326132154538,8.206087037176957e-05,0.0004771478658525,107334.73255523862,72.49255523861211,107256.35107959463,-5.8889204053703,107135.75864513528,-126.48135486472164,107946.34614987548,684.1061498754862,202.11000000000055,287.39928571428857,0.001664291062894,0.0024764971509753,-1.0,-1.8369701987210294e-16,0.0,1.0,106870.58,-0.0036514247697978,-0.000444392487191,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 18:30:00,1762194600000,107262.24,107356.0,107209.0,107298.01,59.32607,0.0003334817546229,-0.0010720137906178,0.0002900894218809,0.0014573187797368,0.0003426364924516,-0.0001049485180069,107322.4917034924,24.48170349241991,107261.5584446453,-36.4515553546953,107141.07836168824,-156.93163831176935,107940.96576688896,642.9557668889756,147.0,243.62000000000265,0.0013489691911029,0.0024771157975898,-1.0,-1.8369701987210294e-16,0.0,1.0,106723.74,-0.005352102988676,-0.0022508058414414,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 18:35:00,1762194900000,107298.0,107402.9,107252.15,107252.16,111.12822,-0.0004273145419937,0.0003334817546229,-0.0010720137906178,0.0002900894218809,-0.0031326132154538,0.0010236345979002,107299.04780232828,46.88780232828867,107260.38363906465,8.223639064628514,107144.72038261648,-107.43961738352664,107935.24953645836,683.0895364583557,150.75,238.8500000000027,0.0013389222027502,0.0024596080738166,-1.0,-1.8369701987210294e-16,0.0,1.0,106690.0,-0.0052414795189206,-0.0022870867951034,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 18:40:00,1762195200000,107252.15,107252.15,106870.0,106898.73,224.81984,-0.003295318248136,-0.0004273145419937,0.0003334817546229,-0.0010720137906178,0.0014573187797368,-0.0020437813720022,107165.60853488553,266.8785348855308,107215.17693418157,316.44693418155657,107136.65512417004,237.92512417004036,107926.64771457904,1027.9177145790454,382.1499999999942,236.270000000002,0.0016121818994182,0.0024980335242403,-1.0,-1.8369701987210294e-16,0.0,1.0,106582.14,-0.0029615880375752,0.0013756698179315,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 18:45:00,1762195500000,106898.73,107110.16,106813.0,106969.1,115.17358,0.0006582865858182,-0.003295318248136,-0.0004273145419937,0.0003334817546229,0.0002900894218809,0.0011276066822945,107100.1056899237,131.00568992369517,107184.41731740886,215.3173174088588,107131.1615135415,162.06151354149915,107918.70126051614,949.6012605161376,297.1600000000035,237.96642857143055,0.0015851938774507,0.0024735711077766,-1.0,-1.8369701987210294e-16,0.0,1.0,106745.92,-0.0020863969127533,-0.0021349106277088,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 18:50:00,1762195800000,106969.1,107198.14,106969.1,107095.24,89.49555,0.0011792190455,0.0006582865858182,-0.003295318248136,-0.0004273145419937,-0.0010720137906178,8.206087037176957e-05,107098.48379328247,3.243793282468687,107173.27015273276,78.03015273275378,107129.98375899917,34.74375899914594,107911.86755710938,816.627557109372,229.0399999999936,239.7814285714298,0.0015678583509172,0.0024806476249915,-1.0,-1.8369701987210294e-16,0.0,1.0,106858.0,-0.0022152245048426,-0.0029322109350228,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 18:55:00,1762196100000,107095.24,107122.13,106919.69,106961.62,62.36863,-0.0012476744998191,0.0011792190455,0.0006582865858182,-0.003295318248136,0.0003334817546229,0.0003426364924516,107052.86252885498,91.24252885498572,107146.81388364117,185.19388364117185,107124.46363575329,162.84363575327734,107903.98168526616,942.3616852661507,202.44000000000233,239.2842857142875,0.0015339345075741,0.0024738259070204,-1.0,-1.8369701987210294e-16,0.0,1.0,106868.18,-0.0008735843754049,-0.0017809744018244,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 19:00:00,1762196400000,106961.61,107068.86,106733.33,106740.68,123.00266,-0.0020656007266905,-0.0012476744998191,0.0011792190455,0.0006582865858182,-0.0004273145419937,-0.0031326132154538,106948.80168590332,208.12168590333025,107096.047148186,355.36714818602195,107111.88056572856,371.2005657285772,107894.32772937184,1153.6477293718344,335.52999999999884,244.3664285714299,0.0015962621292951,0.0024644085164373,-0.9659258262890684,0.2588190451025203,0.0,1.0,106660.0,-0.0007558505342104,-6.70708946332372e-05,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 19:05:00,1762196700000,106740.68,106765.03,106455.23,106656.68,103.2827,-0.0007869539523263,-0.0020656007266905,-0.0012476744998191,0.0011792190455,-0.003295318248136,0.0014573187797368,106851.42779060222,194.747790602225,107041.12625466275,384.44625466276193,107096.95595701617,440.2759570161579,107884.05679385836,1227.376793858377,309.8000000000029,254.82214285714457,0.0015698914132528,0.0024645805950886,-0.9659258262890684,0.2588190451025203,0.0,1.0,106598.09,-0.0005493326812722,0.0023983830463315,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 19:10:00,1762197000000,106656.68,106836.0,106637.72,106791.64,87.81955,0.0012653684701231,-0.0007869539523263,-0.0020656007266905,-0.0012476744998191,0.0006582865858182,0.0002900894218809,106831.49852706816,39.85852706815058,107009.94047282993,218.3004728299129,107086.94559776972,295.3055977697222,107874.99109432429,1083.3510943242727,198.27999999999884,250.0178571428582,0.0014532136324285,0.0024732220643562,-0.9659258262890684,0.2588190451025203,0.0,1.0,106468.43,-0.0030265477709678,-0.0010716695343053,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 19:15:00,1762197300000,106791.64,107065.99,106780.0,106894.49,92.09807,0.0009630903692461,0.0012653684701231,-0.0007869539523263,-0.0020656007266905,0.0011792190455,-0.0010720137906178,106852.4956847121,-41.99431528789864,106995.50916372618,101.01916372617416,107080.63557817072,186.14557817070457,107866.85415578216,972.3641557821538,285.99000000000524,256.38571428571595,0.001404792087282,0.0024772411701103,-0.9659258262890684,0.2588190451025203,0.0,1.0,106657.55,-0.0022165782352299,-0.0017802325580882,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
2025-11-03 19:20:00,1762197600000,106894.49,107148.71,106878.17,106924.47,81.61049,0.0002804634738422,0.0009630903692461,0.0012653684701231,-0.0007869539523263,-0.0012476744998191,0.0003334817546229,106876.4871231414,-47.98287685858668,106986.6292682604,62.15926826040959,107075.51539527986,151.04539527985617,107859.03354038148,934.5635403814812,270.54000000000815,245.7150000000017,0.0014043957719955,0.0024027539479744,-0.9659258262890684,0.2588190451025203,0.0,1.0,106869.66,-0.0005126048321772,-0.0032084890940854,"{'stake_pct': 0.3, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04, 'max_hold_hours': 24.0}",1.0
