date,open,high,low,close,volume,ret1,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_10,ema_100,ema_diff_100,ema_1,ema_diff_1,ema_20,ema_diff_20,ema_5,ema_diff_5,tr,atr14,vol_12,vol_48,hour_sin,hour_cos,dow_sin,dow_cos,regime,vol_short,vol_long,vol_ratio_strategic,drawdown,max_drawdown_window,atr_pct,atr_pct_ma,atr_pct_ratio,vol_state
2026-03-29 16:00:00,66523.01,66665.05,66435.75,66499.35,232.56305,-0.00036,-0.001,0.00014,-0.00403,0.00471,-0.0005,67643.39299,1144.04299,66499.35,0.0,66652.14608,152.79608,66574.4289,75.0789,229.3,273.515,0.00206,0.00256,-0.86603,-0.5,-0.78183,0.62349,trend,0.00228,0.00474,0.48197,-0.00769,-0.08037,0.00411,0.00701,0.58656,0.0
2026-03-29 17:00:00,66499.36,66546.0,66158.26,66385.84,329.15631,-0.00171,-0.00036,-0.001,0.00014,0.0005,-0.00101,67618.49095,1232.65095,66385.84,0.0,66626.78359,240.94359,66511.56593,125.72593,387.74,274.78071,0.00208,0.00245,-0.96593,-0.25882,-0.78183,0.62349,trend,0.00229,0.00474,0.48439,-0.00939,-0.07752,0.00414,0.00701,0.59067,0.0
2026-03-29 18:00:00,66385.84,66540.43,66321.66,66427.26,147.43013,0.00062,-0.00171,-0.00036,-0.001,-0.00403,0.00079,67594.90222,1167.64222,66427.26,0.0,66607.78135,180.52135,66483.46396,56.20396,218.77,274.75786,0.0021,0.00241,-1.0,-0.0,-0.78183,0.62349,trend,0.00229,0.00474,0.48309,-0.00877,-0.07494,0.00414,0.007,0.5907,0.0
2026-03-29 19:00:00,66427.27,66477.81,66323.3,66348.62,285.67371,-0.00118,0.00062,-0.00171,-0.00036,0.00014,-0.00135,67570.22336,1221.60336,66348.62,0.0,66583.09931,234.47931,66438.51597,89.89597,154.51,269.29786,0.00211,0.00238,-0.96593,0.25882,-0.78183,0.62349,trend,0.00229,0.00471,0.48636,-0.00994,-0.07494,0.00406,0.00699,0.58029,0.0
2026-03-29 20:00:00,66348.61,66793.83,66348.61,66614.05,280.05501,0.004,-0.00118,0.00062,-0.00171,-0.001,-0.00197,67551.28924,937.23924,66614.05,0.0,66586.047,-28.003,66497.02731,-117.02269,445.22,284.24214,0.00245,0.00245,-0.86603,0.5,-0.78183,0.62349,trend,0.00246,0.00473,0.52047,-0.00598,-0.07452,0.00427,0.00699,0.61073,0.0
2026-03-29 21:00:00,66614.04,66756.51,66509.41,66710.12,220.10647,0.00144,0.004,-0.00118,0.00062,-0.00036,0.00471,67534.63242,824.51242,66710.12,0.0,66597.86347,-112.25653,66568.05821,-142.06179,247.1,287.90429,0.00246,0.00245,-0.70711,0.70711,-0.78183,0.62349,trend,0.00239,0.00472,0.5061,-0.00455,-0.07452,0.00432,0.00698,0.61868,0.0
2026-03-29 22:00:00,66710.12,66710.12,65000.0,65860.31,2219.11979,-0.01274,0.00144,0.004,-0.00118,-0.00171,0.0005,67501.47752,1641.16752,65860.31,0.0,66527.62029,667.31029,66332.14214,471.83214,1710.12,397.71071,0.00444,0.00308,-0.5,0.86603,-0.78183,0.62349,high_vol,0.00352,0.00479,0.7348,-0.01723,-0.06864,0.00604,0.00697,0.866,0.0
2026-03-29 23:00:00,65860.31,66382.98,65859.91,66010.93,930.51742,0.00229,-0.01274,0.00144,0.004,0.00062,-0.00403,67471.96173,1461.03173,66010.93,0.0,66478.41169,467.48169,66225.07143,214.14143,523.07,419.11,0.00422,0.00297,-0.25882,0.96593,-0.78183,0.62349,high_vol,0.00339,0.00476,0.71129,-0.01498,-0.06864,0.00635,0.00697,0.91092,0.0
2026-03-30 00:00:00,66010.93,67059.66,65800.59,66280.25,1328.87485,0.00408,0.00229,-0.01274,0.00144,-0.00118,0.00014,67448.36348,1168.11348,66280.25,0.0,66459.53915,179.28915,66243.46428,-36.78572,1259.07,493.61357,0.00446,0.00303,0.0,1.0,0.0,1.0,high_vol,0.00348,0.00477,0.72979,-0.01096,-0.06864,0.00745,0.00697,1.06841,0.0
2026-03-30 01:00:00,66280.24,66834.79,66280.24,66653.74,685.87133,0.00564,0.00408,0.00229,-0.01274,0.004,-0.001,67432.62836,778.88836,66653.74,0.0,66478.03447,-175.70553,66380.22286,-273.51714,554.55,498.56571,0.00467,0.00309,0.25882,0.96593,0.0,1.0,high_vol,0.00367,0.00478,0.76678,-0.00539,-0.06864,0.00748,0.00697,1.07299,0.0
2026-03-30 02:00:00,66653.74,67450.0,66580.01,67121.01,1220.60217,0.00701,0.00564,0.00408,0.00229,0.00144,-0.00036,67426.4577,305.4477,67121.01,0.0,66539.27023,-581.73977,66627.1519,-493.8581,869.99,548.76,0.00508,0.00323,0.5,0.86603,0.0,1.0,high_vol,0.00387,0.00479,0.80694,0.0,-0.06404,0.00818,0.00698,1.17199,0.0
2026-03-30 03:00:00,67121.01,67319.33,66977.62,67173.8,466.26604,0.00079,0.00701,0.00564,0.00408,-0.01274,-0.00171,67421.45458,247.65458,67173.8,0.0,66599.70164,-574.09836,66809.36794,-364.43206,341.71,548.09929,0.00505,0.00321,0.70711,0.70711,0.0,1.0,high_vol,0.00386,0.00478,0.80683,0.0,-0.05438,0.00816,0.00698,1.16903,0.0
2026-03-30 04:00:00,67173.8,67650.01,67167.92,67616.29,809.57231,0.00659,0.00079,0.00701,0.00564,0.00229,0.00062,67425.3127,-190.9773,67616.29,0.0,66696.51958,-919.77042,67078.34196,-537.94804,482.09,558.53357,0.00529,0.00333,0.86603,0.5,0.0,1.0,high_vol,0.00402,0.00478,0.84156,0.0,-0.05357,0.00826,0.00698,1.18281,0.0
2026-03-30 05:00:00,67616.28,67800.0,67442.0,67492.46,627.15632,-0.00183,0.00659,0.00079,0.00701,0.00408,-0.00118,67426.64235,-65.81765,67492.46,0.0,66772.32343,-720.13657,67216.3813,-276.0787,358.0,555.80286,0.0053,0.00335,0.96593,0.25882,0.0,1.0,high_vol,0.00405,0.00477,0.85053,-0.00183,-0.05287,0.00824,0.00699,1.17858,0.0
2026-03-30 06:00:00,67492.46,67585.97,67278.53,67305.14,721.7835,-0.00278,-0.00183,0.00659,0.00079,0.00564,0.004,67424.23636,119.09636,67305.14,0.0,66823.06786,-482.07214,67245.96754,-59.17246,307.44,561.38429,0.00543,0.00338,1.0,0.0,0.0,1.0,high_vol,0.0041,0.00463,0.88612,-0.0046,-0.04946,0.00834,0.00698,1.19417,0.0
2026-03-30 07:00:00,67305.14,67624.39,67227.88,67624.39,584.47106,0.00474,-0.00278,-0.00183,0.00659,0.00701,0.00144,67428.1998,-196.1902,67624.39,0.0,66899.38426,-725.00574,67372.10836,-252.28164,396.51,562.01071,0.00548,0.00342,0.96593,-0.25882,0.0,1.0,high_vol,0.00419,0.00461,0.90714,0.0,-0.04918,0.00831,0.00698,1.1911,0.0
2026-03-30 08:00:00,67624.39,67946.02,67604.56,67666.44,1729.15176,0.00062,0.00474,-0.00278,-0.00183,0.00079,-0.01274,67432.91743,-233.52257,67666.44,0.0,66972.43718,-694.00282,67470.21891,-196.22109,341.46,570.77429,0.00543,0.0034,0.86603,-0.5,0.0,1.0,high_vol,0.00419,0.00461,0.90734,0.0,-0.04918,0.00844,0.00697,1.21001,0.0
2026-03-30 09:00:00,67666.44,67698.62,67460.0,67495.46,607.44273,-0.00253,0.00062,0.00474,-0.00278,0.00659,0.00229,67434.1559,-61.3041,67495.46,0.0,67022.24888,-473.21112,67478.6326,-16.8274,238.62,576.78214,0.00554,0.00342,0.70711,-0.70711,0.0,1.0,high_vol,0.00422,0.00462,0.91345,-0.00253,-0.04918,0.00855,0.00696,1.22693,0.0
2026-03-30 10:00:00,67495.46,67518.37,67360.41,67488.53,255.63666,-0.0001,-0.00253,0.00062,0.00474,-0.00183,0.00408,67435.23261,-53.29739,67488.53,0.0,67066.65661,-421.87339,67481.93174,-6.59826,157.96,556.26357,0.00353,0.00341,0.5,-0.86603,0.0,1.0,trend,0.00419,0.00461,0.90802,-0.00263,-0.04777,0.00824,0.00696,1.18472,0.0
2026-03-30 11:00:00,67488.88,68042.3,67488.88,67680.45,790.86208,0.00284,-0.0001,-0.00253,0.00062,-0.00278,0.00564,67440.0884,-240.3616,67680.45,0.0,67125.11312,-555.33688,67548.10449,-132.34551,553.77,578.16857,0.00354,0.00342,0.25882,-0.96593,0.0,1.0,chop,0.00412,0.00426,0.9687,0.0,-0.04582,0.00854,0.00694,1.23095,0.0
2026-03-30 12:00:00,67680.44,67979.93,67666.17,67899.59,627.65449,0.00324,0.00284,-0.0001,-0.00253,0.00474,0.00701,67449.18744,-450.40256,67899.59,0.0,67198.87282,-700.71718,67665.26633,-234.32367,313.76,478.42857,0.0035,0.00344,0.0,-1.0,0.0,1.0,chop,0.00416,0.0042,0.98924,0.0,-0.03873,0.00705,0.00691,1.01942,0.0
2026-03-30 13:00:00,67899.59,68169.65,67428.57,67529.52,1379.99177,-0.00545,0.00324,0.00284,-0.0001,0.00062,0.00079,67450.77819,-78.74181,67529.52,0.0,67230.36303,-299.15697,67620.01755,90.49755,741.08,494.00071,0.0039,0.00345,-0.25882,-0.96593,0.0,1.0,chop,0.00424,0.00414,1.0229,-0.00545,-0.03873,0.00732,0.00688,1.06263,1.0
2026-03-30 14:00:00,67529.52,67864.49,67088.73,67799.54,1205.57197,0.004,-0.00545,0.00324,0.00284,-0.00253,0.00659,67457.68436,-341.85564,67799.54,0.0,67284.57036,-514.96964,67679.85837,-119.68163,775.76,459.47857,0.00357,0.00349,-0.5,-0.86603,0.0,1.0,chop,0.00429,0.00416,1.03276,-0.00147,-0.03873,0.00678,0.00685,0.98886,1.0
2026-03-30 15:00:00,67799.54,67896.89,67407.63,67629.4,964.70473,-0.00251,0.004,-0.00545,0.00324,-0.0001,-0.00183,67461.08467,-168.31533,67629.4,0.0,67317.41128,-311.98872,67663.03891,33.63891,489.26,454.815,0.0037,0.00346,-0.70711,-0.70711,0.0,1.0,chop,0.00433,0.00392,1.10589,-0.00398,-0.03873,0.00673,0.00682,0.98677,1.0
2026-03-30 16:00:00,67629.4,67641.65,67222.0,67368.1,660.26793,-0.00386,-0.00251,0.004,-0.00545,0.00284,-0.00278,67459.24339,91.14339,67368.1,0.0,67322.23878,-45.86122,67564.72594,196.62594,419.65,422.64786,0.00337,0.00351,-0.86603,-0.5,0.0,1.0,chop,0.00443,0.0039,1.13625,-0.00783,-0.03873,0.00627,0.00677,0.92604,1.0
2026-03-30 17:00:00,67368.1,67465.2,66650.0,66828.02,917.71373,-0.00802,-0.00386,-0.00251,0.004,0.00324,0.00474,67446.74392,618.72392,66828.02,0.0,67275.17032,447.15032,67319.15729,491.13729,815.2,456.46857,0.00403,0.0037,-0.96593,-0.25882,0.0,1.0,chop,0.00474,0.00389,1.21755,-0.01578,-0.03873,0.00683,0.00674,1.0139,1.0
2026-03-30 18:00:00,66828.02,66929.18,66508.25,66653.46,498.11738,-0.00261,-0.00802,-0.00386,-0.00251,-0.00545,0.00062,67431.03533,777.57533,66653.46,0.0,67215.95981,562.49981,67097.2582,443.7982,420.93,452.1,0.00402,0.00371,-1.0,-0.0,0.0,1.0,chop,0.00478,0.0039,1.22555,-0.01835,-0.03873,0.00678,0.0067,1.01242,1.0
2026-03-30 19:00:00,66653.45,66664.57,66233.13,66550.05,597.89786,-0.00155,-0.00261,-0.00802,-0.00386,0.004,-0.00253,67413.59007,863.54007,66550.05,0.0,67152.53983,602.48983,66914.85546,364.80546,431.44,457.34571,0.00363,0.00372,-0.96593,0.25882,0.0,1.0,chop,0.00478,0.00388,1.23317,-0.01988,-0.03873,0.00687,0.00666,1.03168,1.0
2026-03-30 20:00:00,66550.06,66691.48,66523.75,66651.4,324.61202,0.00152,-0.00155,-0.00261,-0.00802,-0.00251,-0.0001,67398.4972,747.0972,66651.4,0.0,67104.81223,453.41223,66827.03698,175.63698,167.73,447.36643,0.00368,0.00373,-0.86603,0.5,0.0,1.0,trend,0.00472,0.00387,1.22001,-0.01838,-0.03873,0.00671,0.00663,1.01287,1.0
2026-03-30 21:00:00,66651.41,66994.17,66587.32,66809.3,481.422,0.00237,0.00152,-0.00155,-0.00261,-0.00386,0.00284,67386.82993,577.52993,66809.3,0.0,67076.66821,267.36821,66821.12465,11.82465,406.85,448.105,0.00379,0.00371,-0.70711,0.70711,0.0,1.0,trend,0.00474,0.00388,1.22237,-0.01606,-0.03873,0.00671,0.0066,1.01671,1.0
2026-03-30 22:00:00,66809.3,66989.1,66683.72,66784.98,169.50316,-0.00036,0.00237,0.00152,-0.00155,-0.00802,0.00324,67374.91211,589.93211,66784.98,0.0,67048.88838,263.90838,66809.07643,24.09643,305.38,445.52786,0.00379,0.00371,-0.5,0.86603,0.0,1.0,trend,0.00388,0.00388,1.00067,-0.01642,-0.03873,0.00667,0.00657,1.01587,1.0
2026-03-30 23:00:00,66784.97,66797.38,66419.79,66797.37,698.2419,0.00019,-0.00036,0.00237,0.00152,-0.00261,-0.00545,67363.47563,566.10563,66797.37,0.0,67024.93425,227.56425,66805.17429,7.80429,377.59,455.45429,0.00363,0.00361,-0.25882,0.96593,0.0,1.0,trend,0.00386,0.00387,0.99728,-0.01623,-0.03712,0.00682,0.00654,1.04297,0.0
2026-03-31 00:00:00,66797.38,67303.33,66544.51,67208.75,658.94529,0.00616,0.00019,-0.00036,0.00237,-0.00155,0.004,67360.41176,151.66176,67208.75,0.0,67042.44051,-166.30949,66939.69953,-269.05047,758.82,498.37286,0.00402,0.00371,0.0,1.0,0.78183,0.62349,trend,0.00397,0.0039,1.01775,-0.01017,-0.03388,0.00742,0.00651,1.13908,1.0
2026-03-31 01:00:00,67208.74,68408.37,67050.0,67938.54,1458.05548,0.01086,0.00616,0.00019,-0.00036,0.00152,-0.00251,67371.85984,-566.68016,67938.54,0.0,67127.78332,-810.75668,67272.64635,-665.89365,1358.37,555.84429,0.00497,0.00401,0.25882,0.96593,0.78183,0.62349,chop,0.00438,0.00399,1.09762,0.0,-0.02835,0.00818,0.0065,1.25855,1.0
2026-03-31 02:00:00,67938.05,68096.87,67775.18,67943.43,435.18783,7e-05,0.01086,0.00616,0.00019,0.00237,-0.00386,67383.17806,-560.25194,67943.43,0.0,67205.46395,-737.96605,67496.2409,-447.1891,321.69,556.41071,0.00485,0.00398,0.5,0.86603,0.78183,0.62349,chop,0.00418,0.00399,1.04677,0.0,-0.02798,0.00819,0.0065,1.26047,1.0
2026-03-31 03:00:00,67943.43,68009.99,67648.2,67704.74,387.87365,-0.00351,7e-05,0.01086,0.00616,-0.00036,-0.00802,67389.54562,-315.19438,67704.74,0.0,67253.01405,-451.72595,67565.7406,-138.9994,361.79,529.31857,0.0049,0.00402,0.70711,0.70711,0.78183,0.62349,chop,0.00425,0.004,1.06492,-0.00351,-0.02798,0.00782,0.0065,1.20353,1.0
2026-03-31 04:00:00,67704.74,67979.38,67405.89,67544.01,1149.88888,-0.00237,-0.00351,7e-05,0.01086,0.00019,-0.00261,67392.60432,-151.40568,67544.01,0.0,67280.72795,-263.28205,67558.49707,14.48707,573.49,514.87071,0.00481,0.00402,0.86603,0.5,0.78183,0.62349,chop,0.00407,0.004,1.01907,-0.00588,-0.02744,0.00762,0.00649,1.17367,1.0
2026-03-31 05:00:00,67544.01,67780.34,67400.0,67681.68,653.43122,0.00204,-0.00237,-0.00351,7e-05,0.00616,-0.00155,67398.3286,-283.3514,67681.68,0.0,67318.91386,-362.76614,67599.55804,-82.12196,380.34,507.09071,0.00406,0.00402,0.96593,0.25882,0.78183,0.62349,chop,0.00407,0.004,1.01892,-0.00385,-0.02629,0.00749,0.0065,1.15254,1.0
2026-03-31 06:00:00,67681.69,67711.02,67333.33,67492.85,511.27605,-0.00279,0.00204,-0.00237,-0.00351,0.01086,0.00152,67400.20031,-92.64969,67492.85,0.0,67335.47921,-157.37079,67563.9887,71.1387,377.69,504.09357,0.00408,0.00405,1.0,0.0,0.78183,0.62349,chop,0.00407,0.00399,1.02065,-0.00663,-0.01988,0.00747,0.00651,1.14757,1.0
2026-03-31 07:00:00,67492.86,67524.65,67103.32,67367.69,1579.98188,-0.00185,-0.00279,0.00204,-0.00237,7e-05,0.00237,67399.55654,31.86654,67367.69,0.0,67338.5469,-29.1431,67498.5558,130.8658,421.33,475.96,0.0041,0.00405,0.96593,-0.25882,0.78183,0.62349,chop,0.00397,0.0039,1.01727,-0.00847,-0.01988,0.00707,0.00651,1.08475,1.0
2026-03-31 08:00:00,67367.7,67496.0,66688.68,66778.33,897.84489,-0.00875,-0.00185,-0.00279,0.00204,-0.00351,-0.00036,67387.25502,608.92502,66778.33,0.0,67285.19291,506.86291,67258.48053,480.15053,807.32,503.55929,0.00497,0.00425,0.86603,-0.5,0.78183,0.62349,chop,0.00434,0.00394,1.09945,-0.01715,-0.01988,0.00754,0.00652,1.15666,1.0
2026-03-31 09:00:00,66778.34,66924.33,65998.05,66124.99,1512.48446,-0.00978,-0.00875,-0.00185,-0.00279,-0.00237,0.00019,67362.25968,1237.26968,66124.99,0.0,67174.6974,1049.7074,66880.65035,755.66035,926.28,538.905,0.00567,0.00448,0.70711,-0.70711,0.78183,0.62349,chop,0.00472,0.00399,1.18256,-0.02676,-0.02676,0.00815,0.00653,1.24804,1.0
2026-03-31 10:00:00,66125.0,66471.08,66100.01,66363.38,788.27557,0.00361,-0.00978,-0.00875,-0.00185,0.00204,0.00616,67342.47988,979.09988,66363.38,0.0,67097.42907,734.04907,66708.2269,344.8469,371.07,553.42929,0.00581,0.0045,0.5,-0.86603,0.78183,0.62349,chop,0.0048,0.004,1.20031,-0.02326,-0.02676,0.00834,0.00654,1.27459,1.0
2026-03-31 11:00:00,66363.38,66922.58,66240.14,66685.69,989.3859,0.00486,0.00361,-0.00978,-0.00875,-0.00279,0.01086,67329.47414,643.78414,66685.69,0.0,67058.21583,372.52583,66700.7146,15.0246,682.44,573.11429,0.00601,0.00451,0.25882,-0.96593,0.78183,0.62349,chop,0.00488,0.00402,1.21476,-0.01851,-0.02676,0.00859,0.00656,1.31093,1.0
2026-03-31 12:00:00,66685.69,66939.9,66520.71,66653.26,539.00678,-0.00049,0.00486,0.00361,-0.00978,-0.00185,7e-05,67316.08376,662.82376,66653.26,0.0,67019.64861,366.38861,66684.8964,31.6364,419.19,581.24357,0.00568,0.00451,0.0,-1.0,0.78183,0.62349,chop,0.00481,0.00401,1.19899,-0.01899,-0.02676,0.00872,0.00657,1.32733,1.0
2026-03-31 13:00:00,66653.27,67412.11,66653.27,67302.29,1087.22021,0.00974,-0.00049,0.00486,0.00361,-0.00875,-0.00351,67315.81062,13.52062,67302.29,0.0,67046.56683,-255.72317,66890.69427,-411.59573,758.85,608.47643,0.00548,0.00468,-0.25882,-0.96593,0.78183,0.62349,chop,0.00516,0.00399,1.29342,-0.00944,-0.02676,0.00904,0.00658,1.37351,1.0
2026-03-31 14:00:00,67302.28,67767.87,66427.53,66587.45,1485.37387,-0.01062,0.00974,-0.00049,0.00486,-0.00978,-0.00237,67301.38763,713.93763,66587.45,0.0,67002.84142,415.39142,66789.61285,202.16285,1340.34,650.01357,0.00616,0.00494,-0.5,-0.86603,0.78183,0.62349,chop,0.0055,0.00406,1.35473,-0.01996,-0.02676,0.00976,0.0066,1.47966,1.0
2026-03-31 15:00:00,66587.46,67283.25,66587.46,66736.8,1025.58837,0.00224,-0.01062,0.00974,-0.00049,0.00361,0.00204,67290.20768,553.40768,66736.8,0.0,66977.50414,240.70414,66772.00856,35.20856,695.8,602.68714,0.00622,0.00495,-0.70711,-0.70711,0.78183,0.62349,chop,0.00552,0.00406,1.35783,-0.01776,-0.02676,0.00903,0.00661,1.36651,1.0
2026-03-31 16:00:00,66736.79,68030.19,66729.28,67665.83,1334.03651,0.01392,0.00224,-0.01062,0.00974,0.00486,-0.00279,67297.64575,-368.18425,67665.83,0.0,67043.05899,-622.77101,67069.94904,-595.88096,1300.91,672.63143,0.00757,0.00533,-0.86603,-0.5,0.78183,0.62349,chop,0.0062,0.00419,1.48157,-0.00409,-0.02676,0.00994,0.00662,1.50086,1.0
2026-03-31 17:00:00,67665.83,68589.49,67403.81,67526.75,2195.81331,-0.00206,0.01392,0.00224,-0.01062,-0.00049,-0.00185,67302.18246,-224.56754,67526.75,0.0,67089.1248,-437.6252,67222.21603,-304.53397,1185.68,731.48071,0.00757,0.00534,-0.96593,-0.25882,0.78183,0.62349,chop,0.00598,0.00418,1.42877,-0.00613,-0.02676,0.01083,0.00664,1.63131,1.0
2026-03-31 18:00:00,67526.76,67947.98,67526.3,67854.05,426.40012,0.00485,-0.00206,0.01392,0.00224,0.00974,-0.00875,67313.11053,-540.93947,67854.05,0.0,67161.97482,-692.07518,67432.82735,-421.22265,421.68,720.63714,0.00765,0.00538,-1.0,-0.0,0.78183,0.62349,chop,0.006,0.00419,1.4314,-0.00132,-0.02676,0.01062,0.00666,1.59566,1.0
2026-03-31 19:00:00,67854.04,68029.41,67716.35,67838.8,435.2447,-0.00022,0.00485,-0.00206,0.01392,-0.01062,-0.00978,67323.52023,-515.27977,67838.8,0.0,67226.43436,-612.36564,67568.15157,-270.64843,313.06,715.83143,0.00762,0.00537,-0.96593,0.25882,0.78183,0.62349,chop,0.00599,0.00419,1.42764,-0.00154,-0.02676,0.01055,0.00667,1.58204,1.0
2026-03-31 20:00:00,67838.79,68267.27,67831.7,68265.53,693.06575,0.00629,-0.00022,0.00485,-0.00206,0.00224,0.00361,67342.17389,-923.35611,68265.53,0.0,67325.39585,-940.13415,67800.61105,-464.91895,435.57,719.96571,0.00717,0.00541,-0.86603,0.5,0.78183,0.62349,chop,0.00609,0.00415,1.46922,0.0,-0.02676,0.01055,0.00668,1.57878,1.0
2026-03-31 21:00:00,68265.53,68410.3,67884.0,68277.99,494.48096,0.00018,0.00629,-0.00022,0.00485,0.01392,0.00486,67360.7049,-917.2851,68277.99,0.0,67416.1191,-861.8709,67959.73736,-318.25264,526.3,727.46357,0.00621,0.00541,-0.70711,0.70711,0.78183,0.62349,chop,0.00609,0.00414,1.47133,0.0,-0.02676,0.01065,0.00669,1.59167,1.0
2026-03-31 22:00:00,68278.0,68341.16,67962.27,68172.87,755.55219,-0.00154,0.00018,0.00629,-0.00022,-0.00206,-0.00049,67376.78738,-796.08262,68172.87,0.0,67488.19061,-684.67939,68030.78158,-142.08842,378.89,696.86143,0.00631,0.00506,-0.5,0.86603,0.78183,0.62349,chop,0.0061,0.00414,1.47462,-0.00154,-0.02676,0.01022,0.00671,1.52447,1.0
2026-03-31 23:00:00,68173.59,68371.1,68090.2,68284.48,610.99275,0.00164,-0.00154,0.00018,0.00629,0.00485,0.00974,67394.76149,-889.71851,68284.48,0.0,67564.0277,-720.4523,68115.34772,-169.13228,280.9,650.76286,0.00626,0.00506,-0.25882,0.96593,0.78183,0.62349,chop,0.0061,0.00413,1.47712,0.0,-0.02676,0.00953,0.00671,1.41977,1.0
2026-04-01 00:00:00,68284.49,68343.77,67853.3,68330.75,542.79511,0.00068,0.00164,-0.00154,0.00018,-0.00022,-0.01062,67413.29591,-917.45409,68330.75,0.0,67637.04887,-693.70113,68187.14848,-143.60152,490.47,659.29143,0.00623,0.00503,0.0,1.0,0.97493,-0.22252,chop,0.006,0.00412,1.45673,0.0,-0.02676,0.00965,0.00672,1.43615,1.0
2026-04-01 01:00:00,68330.76,68378.64,67760.33,67782.73,966.68117,-0.00802,0.00068,0.00164,-0.00154,0.00629,0.00224,67420.61144,-362.11856,67782.73,0.0,67650.92326,-131.80674,68052.34232,269.61232,618.31,654.71071,0.00636,0.00513,0.25882,0.96593,0.97493,-0.22252,chop,0.00585,0.00416,1.4056,-0.00802,-0.02676,0.00966,0.00672,1.43645,1.0
2026-04-01 02:00:00,67782.74,67913.98,67578.75,67668.89,1114.17912,-0.00168,-0.00802,0.00068,0.00164,0.00018,0.01392,67425.52785,-243.36215,67668.89,0.0,67652.63438,-16.25562,67924.52488,255.63488,335.23,648.71357,0.00537,0.00504,0.5,0.86603,0.97493,-0.22252,chop,0.00585,0.00416,1.40807,-0.00969,-0.02676,0.00959,0.00673,1.42452,1.0
2026-04-01 03:00:00,67668.9,68250.0,67668.9,68170.67,551.94514,0.00742,-0.00168,-0.00802,0.00068,-0.00154,-0.00206,67440.28314,-730.38686,68170.67,0.0,67701.97111,-468.69889,68006.57325,-164.09675,581.11,636.01786,0.00564,0.00515,0.70711,0.70711,0.97493,-0.22252,chop,0.00601,0.00419,1.43186,-0.00234,-0.02676,0.00933,0.00674,1.38466,1.0
2026-04-01 04:00:00,68170.67,68476.26,68005.33,68303.83,711.87735,0.00195,0.00742,-0.00168,-0.00802,0.00164,0.00485,67457.38307,-846.44693,68303.83,0.0,67759.291,-544.539,68105.65884,-198.17116,470.93,573.91714,0.00417,0.00507,0.86603,0.5,0.97493,-0.22252,chop,0.00599,0.00419,1.42967,-0.00039,-0.02676,0.0084,0.00674,1.24573,1.0
2026-04-01 05:00:00,68303.83,68755.51,68150.0,68456.02,817.4812,0.00223,0.00195,0.00742,-0.00168,0.00068,-0.00022,67477.15806,-978.86194,68456.02,0.0,67825.64614,-630.37386,68222.44589,-233.57411,605.51,567.46786,0.00409,0.00507,0.96593,0.25882,0.97493,-0.22252,trend,0.00599,0.00419,1.43007,0.0,-0.02676,0.00829,0.00675,1.22773,1.0
2026-04-01 06:00:00,68456.01,69236.78,68456.01,69102.85,1241.29278,0.00945,0.00223,0.00195,0.00742,-0.00802,0.00629,67509.34998,-1593.50002,69102.85,0.0,67947.28461,-1155.56539,68515.91393,-586.93607,780.77,530.315,0.00464,0.00522,1.0,0.0,0.97493,-0.22252,trend,0.00621,0.00425,1.4615,0.0,-0.02676,0.00767,0.00676,1.13569,1.0
2026-04-01 07:00:00,69102.8,69310.0,68667.02,68692.0,1537.595,-0.00595,0.00945,0.00223,0.00195,-0.00168,0.00018,67532.76879,-1159.23121,68692.0,0.0,68018.20988,-673.79012,68574.60928,-117.39072,642.98,491.55071,0.00511,0.00526,0.96593,-0.25882,0.97493,-0.22252,trend,0.00635,0.00427,1.48557,-0.00595,-0.02676,0.00716,0.00676,1.05841,1.0
2026-04-01 08:00:00,68692.0,68851.35,68389.21,68670.16,1279.02403,-0.00032,-0.00595,0.00945,0.00223,0.00742,-0.00154,67555.29139,-1114.86861,68670.16,0.0,68080.30037,-589.85963,68606.45952,-63.70048,462.14,494.44071,0.00484,0.00526,0.86603,-0.5,0.97493,-0.22252,trend,0.00602,0.00426,1.41395,-0.00626,-0.02676,0.0072,0.00676,1.06445,1.0
2026-04-01 09:00:00,68670.15,68733.78,68390.25,68644.0,480.44871,-0.00038,-0.00032,-0.00595,0.00945,0.00195,0.00164,67576.84998,-1067.15002,68644.0,0.0,68133.98605,-510.01395,68618.97302,-25.02698,343.53,496.61714,0.00485,0.00525,0.70711,-0.70711,0.97493,-0.22252,trend,0.00557,0.00426,1.30753,-0.00664,-0.02676,0.00723,0.00677,1.06887,1.0
2026-04-01 10:00:00,68644.01,68662.26,68407.08,68585.55,974.80784,-0.00085,-0.00038,-0.00032,-0.00595,0.00223,0.00068,67596.82424,-988.72576,68585.55,0.0,68176.99214,-408.55786,68607.83201,22.28201,255.18,483.73214,0.00483,0.00525,0.5,-0.86603,0.97493,-0.22252,trend,0.00557,0.00425,1.30953,-0.00749,-0.02676,0.00705,0.00678,1.04094,1.0
2026-04-01 11:00:00,68585.55,68736.15,68505.91,68712.52,752.56981,0.00185,-0.00085,-0.00038,-0.00032,0.00945,-0.00802,67618.91722,-1093.60278,68712.52,0.0,68227.99479,-484.52521,68642.72801,-69.79199,230.24,462.585,0.00483,0.00524,0.25882,-0.96593,0.97493,-0.22252,trend,0.00552,0.00425,1.29893,-0.00565,-0.02676,0.00673,0.00678,0.99287,1.0
